filename,filepath,scan,run,mass,CaPhi,nLLP_original,nLLP_original_weighted,nLLP_LLPdecay,nLLP_LLPdecay_weighted,nLLP_InCavern,nLLP_InCavern_weighted,nLLP_NotInATLAS,nLLP_NotInATLAS_weighted,nLLP_Geometry,nLLP_Geometry_weighted,nLLP_Tracker,nLLP_Tracker_weighted,nLLP_MET,nLLP_MET_weighted,nLLP_IsoJet,nLLP_IsoJet_weighted,nLLP_IsoCharged,nLLP_IsoCharged_weighted,nLLP_IsoAll,nLLP_IsoAll_weighted,nLLP_Final,nLLP_Final_weighted,n_surviving_llps,status
ALP_Z_sampledfs_Scan_10_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_10_Run_1.pkl.gz,10,1,0.316,0.00316,2000,2.185972000000001e-06,2000,2.185972000000001e-06,1568,1.7138020480000002e-06,84,9.1810824e-08,12,1.3115832000000002e-08,12,1.3115832000000002e-08,12,1.3115832000000002e-08,12,1.3115832000000002e-08,12,1.3115832000000002e-08,12,1.3115832000000002e-08,12,1.3115832000000002e-08,12,success
ALP_Z_sampledfs_Scan_10_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_10_Run_2.pkl.gz,10,2,1.0,0.00316,2000,1.957724180000001e-06,2000,1.957724180000001e-06,1985,1.943041248650001e-06,10,9.788620900000002e-09,1,9.7886209e-10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_11_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_11_Run_1.pkl.gz,11,1,10.0,0.00316,2000,1.0517948799999997e-06,2000,1.0517948799999997e-06,2000,1.0517948799999997e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_12_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_12_Run_1.pkl.gz,12,1,0.316,0.316,2000,0.02185972,2000,0.02185972,2000,0.02185972,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_13_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_13_Run_1.pkl.gz,13,1,3.16,0.01,2000,1.5369915800000004e-05,2000,1.5369915800000004e-05,2000,1.5369915800000004e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_13_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_13_Run_2.pkl.gz,13,2,3.16,0.00316,2000,1.5391840999999997e-06,2000,1.5391840999999997e-06,2000,1.5391840999999997e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_13_Run_3.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_13_Run_3.pkl.gz,13,3,3.16,0.001,2000,1.52468298e-07,2000,1.52468298e-07,2000,1.52468298e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_13_Run_4.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_13_Run_4.pkl.gz,13,4,3.16,0.0001,2000,1.5306655800000004e-09,2000,1.5306655800000004e-09,1967,1.5054095979300003e-09,13,9.949326270000002e-12,1,7.6533279e-13,1,7.6533279e-13,1,7.6533279e-13,1,7.6533279e-13,1,7.6533279e-13,1,7.6533279e-13,1,7.6533279e-13,1,success
ALP_Z_sampledfs_Scan_14_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_14_Run_1.pkl.gz,14,1,0.1,0.000316,2000,2.145044600000001e-08,2000,2.145044600000001e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_15_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_15_Run_1.pkl.gz,15,1,0.316,0.000316,2000,2.1859720000000005e-08,2000,2.1859720000000005e-08,106,1.1585651600000004e-09,19,2.0766734000000003e-10,7,7.650902000000002e-11,5,5.464930000000001e-11,3,3.278958e-11,3,3.278958e-11,3,3.278958e-11,3,3.278958e-11,3,3.278958e-11,3,success
ALP_Z_sampledfs_Scan_15_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_15_Run_2.pkl.gz,15,2,1.0,0.000316,2000,1.957724179999999e-08,2000,1.957724179999999e-08,655,6.4115466895e-09,87,8.516100182999999e-10,9,8.80975881e-11,9,8.80975881e-11,2,1.95772418e-11,2,1.95772418e-11,2,1.95772418e-11,2,1.95772418e-11,2,1.95772418e-11,2,success
ALP_Z_sampledfs_Scan_16_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_16_Run_1.pkl.gz,16,1,3.16,0.000316,2000,1.5347816000000004e-08,2000,1.5347816000000004e-08,2000,1.5347816000000004e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_17_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_17_Run_1.pkl.gz,17,1,10.0,0.000316,2000,1.0517948800000004e-08,2000,1.0517948800000004e-08,2000,1.0517948800000004e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_18_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_18_Run_1.pkl.gz,18,1,0.178,1.0,2000,0.21644631999999997,2000,0.21644631999999997,2000,0.21644631999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_18_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_18_Run_2.pkl.gz,18,2,0.178,0.316,2000,0.021763965999999996,2000,0.021763965999999996,1973,0.021470152458999997,9,9.793784700000001e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_18_Run_3.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_18_Run_3.pkl.gz,18,3,0.178,0.1,2000,0.002149865399999999,2000,0.002149865399999999,1537,0.0016521715598999996,95,0.00010211860649999994,18,1.93487886e-05,16,1.71989232e-05,16,1.71989232e-05,16,1.71989232e-05,16,1.71989232e-05,16,1.71989232e-05,16,1.71989232e-05,16,success
ALP_Z_sampledfs_Scan_18_Run_4.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_18_Run_4.pkl.gz,18,4,0.178,0.0316,2000,0.00021662344000000005,2000,0.00021662344000000005,608,6.585352576000001e-05,93,1.007298996e-05,19,2.05792268e-06,17,1.84129924e-06,4,4.3324688e-07,4,4.3324688e-07,4,4.3324688e-07,4,4.3324688e-07,4,4.3324688e-07,4,success
ALP_Z_sampledfs_Scan_18_Run_5.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_18_Run_5.pkl.gz,18,5,0.178,0.01,2000,2.1598396000000006e-05,2000,2.1598396000000006e-05,81,8.747350380000003e-07,21,2.26783158e-07,5,5.3995990000000006e-08,4,4.3196792000000006e-08,1,1.0799198000000002e-08,1,1.0799198000000002e-08,1,1.0799198000000002e-08,1,1.0799198000000002e-08,1,1.0799198000000002e-08,1,success
ALP_Z_sampledfs_Scan_18_Run_6.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_18_Run_6.pkl.gz,18,6,0.178,0.00316,2000,2.1533428000000005e-06,2000,2.1533428000000005e-06,15,1.6150071000000002e-08,4,4.3066856e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_18_Run_7.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_18_Run_7.pkl.gz,18,7,0.178,0.001,2000,2.156921599999999e-07,2000,2.156921599999999e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_18_Run_8.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_18_Run_8.pkl.gz,18,8,0.178,0.000316,2000,2.1655534000000006e-08,2000,2.1655534000000006e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_18_Run_9.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_18_Run_9.pkl.gz,18,9,0.178,0.0001,2000,2.1622698e-09,2000,2.1622698e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_19_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_19_Run_1.pkl.gz,19,1,0.178,3.16e-05,2000,2.161303e-10,2000,2.161303e-10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_19_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_19_Run_2.pkl.gz,19,2,0.178,1e-05,2000,2.179557e-11,2000,2.179557e-11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_19_Run_3.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_19_Run_3.pkl.gz,19,3,0.178,3.16e-06,2000,2.146764e-12,2000,2.146764e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_1_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_1_Run_1.pkl.gz,1,1,0.05,1.0,2000,0.21371657999999996,2000,0.21371657999999996,1955,0.20890795694999997,13,0.00138915777,2,0.00021371658000000004,2,0.00021371658000000004,2,0.00021371658000000004,2,0.00021371658000000004,2,0.00021371658000000004,2,0.00021371658000000004,2,0.00021371658000000004,2,success
ALP_Z_sampledfs_Scan_1_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_1_Run_2.pkl.gz,1,2,0.05,0.1,2000,0.002154229,2000,0.002154229,544,0.0005859502880000001,83,8.940050350000003e-05,25,2.6927862500000004e-05,21,2.26194045e-05,10,1.0771145e-05,10,1.0771145e-05,10,1.0771145e-05,10,1.0771145e-05,10,1.0771145e-05,10,success
ALP_Z_sampledfs_Scan_1_Run_3.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_1_Run_3.pkl.gz,1,3,0.05,0.01,2000,2.1279878000000006e-05,2000,2.1279878000000006e-05,5,5.3199695000000005e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_1_Run_4.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_1_Run_4.pkl.gz,1,4,0.05,0.001,2000,2.1331889999999993e-07,2000,2.1331889999999993e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_1_Run_5.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_1_Run_5.pkl.gz,1,5,0.05,0.0001,2000,2.1352213999999996e-09,2000,2.1352213999999996e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_20_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_20_Run_1.pkl.gz,20,1,0.316,3.16e-05,2000,2.1859719999999999e-10,2000,2.1859719999999999e-10,1,1.0929860000000001e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_20_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_20_Run_2.pkl.gz,20,2,0.316,1e-05,2000,2.1958006000000003e-11,2000,2.1958006000000003e-11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_20_Run_3.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_20_Run_3.pkl.gz,20,3,0.316,3.16e-06,2000,2.1732432000000008e-12,2000,2.1732432000000008e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_20_Run_4.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_20_Run_4.pkl.gz,20,4,1.0,3.16e-05,2000,1.9401723800000004e-10,2000,1.9401723800000004e-10,11,1.0670948090000001e-12,3,2.9102585700000003e-13,2,1.9401723800000002e-13,2,1.9401723800000002e-13,1,9.700861900000001e-14,1,9.700861900000001e-14,1,9.700861900000001e-14,1,9.700861900000001e-14,1,9.700861900000001e-14,1,success
ALP_Z_sampledfs_Scan_20_Run_5.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_20_Run_5.pkl.gz,20,5,1.0,1e-05,2000,1.946155080000001e-11,2000,1.946155080000001e-11,3,2.9192326200000004e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_20_Run_6.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_20_Run_6.pkl.gz,20,6,1.0,3.16e-06,2000,1.942932840000001e-12,2000,1.942932840000001e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_21_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_21_Run_1.pkl.gz,21,1,3.16,3.16e-05,2000,1.5347816000000007e-10,2000,1.5347816000000007e-10,1446,1.1096470968000005e-10,96,7.366951680000003e-12,21,1.6115206800000004e-12,20,1.5347816000000004e-12,20,1.5347816000000004e-12,20,1.5347816000000004e-12,20,1.5347816000000004e-12,20,1.5347816000000004e-12,20,1.5347816000000004e-12,20,success
ALP_Z_sampledfs_Scan_21_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_21_Run_2.pkl.gz,21,2,3.16,1e-05,2000,1.5413626e-11,2000,1.5413626e-11,456,3.514306728e-12,75,5.780109750000001e-13,24,1.8496351200000005e-13,23,1.7725669900000011e-13,11,8.477494300000001e-14,10,7.706813000000001e-14,10,7.706813000000001e-14,10,7.706813000000001e-14,10,7.706813000000001e-14,10,success
ALP_Z_sampledfs_Scan_21_Run_3.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_21_Run_3.pkl.gz,21,3,3.16,3.16e-06,2000,1.5224994000000005e-12,2000,1.5224994000000005e-12,62,4.7197481400000015e-14,13,9.896246100000003e-15,5,3.806248500000001e-15,4,3.0449988000000006e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_22_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_22_Run_1.pkl.gz,22,1,10.0,3.16e-05,2000,1.0517948800000003e-10,2000,1.0517948800000003e-10,2000,1.0517948800000003e-10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_22_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_22_Run_2.pkl.gz,22,2,10.0,1e-05,2000,1.0593617000000005e-11,2000,1.0593617000000005e-11,1972,1.0445306362000004e-11,15,7.945212750000003e-14,2,1.0593617000000001e-14,1,5.2968085000000004e-15,1,5.2968085000000004e-15,1,5.2968085000000004e-15,1,5.2968085000000004e-15,1,5.2968085000000004e-15,1,5.2968085000000004e-15,1,success
ALP_Z_sampledfs_Scan_22_Run_3.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_22_Run_3.pkl.gz,22,3,10.0,3.16e-06,2000,1.03844528e-12,2000,1.03844528e-12,1354,7.030274545600001e-13,125,6.490282999999998e-14,26,1.349978864e-14,26,1.349978864e-14,23,1.194212072e-14,21,1.090367544e-14,22,1.142289808e-14,21,1.090367544e-14,21,1.090367544e-14,21,success
ALP_Z_sampledfs_Scan_23_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_23_Run_1.pkl.gz,23,1,31.6,3.16e-05,2000,5.808502200000004e-11,2000,5.808502200000004e-11,2000,5.808502200000004e-11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_23_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_23_Run_2.pkl.gz,23,2,31.6,1e-05,2000,5.867710999999998e-12,2000,5.867710999999998e-12,2000,5.867710999999998e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_23_Run_3.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_23_Run_3.pkl.gz,23,3,31.6,3.16e-06,2000,5.760761200000001e-13,2000,5.760761200000001e-13,1993,5.740598535800001e-13,5,1.4401903000000002e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_23_Run_4.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_23_Run_4.pkl.gz,23,4,31.6,3.16e-07,2000,5.8118406000000024e-15,2000,5.8118406000000024e-15,506,1.4703956718000007e-15,96,2.789683488000001e-16,19,5.5212485700000005e-17,18,5.2306565400000004e-17,15,4.358880450000001e-17,15,4.358880450000001e-17,15,4.358880450000001e-17,15,4.358880450000001e-17,15,4.358880450000001e-17,15,success
ALP_Z_sampledfs_Scan_23_Run_5.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_23_Run_5.pkl.gz,23,5,31.6,3.16e-08,2000,5.800818000000002e-17,2000,5.800818000000002e-17,4,1.1601636000000002e-19,1,2.9004090000000006e-20,1,2.9004090000000006e-20,1,2.9004090000000006e-20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_24_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_24_Run_1.pkl.gz,24,1,1.0,3.16e-07,2000,1.9523982599999998e-14,2000,1.9523982599999998e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_24_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_24_Run_2.pkl.gz,24,2,1.0,3.16e-08,2000,1.9578134800000004e-16,2000,1.9578134800000004e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_25_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_25_Run_1.pkl.gz,25,1,3.16,3.16e-07,2000,1.5347816000000004e-14,2000,1.5347816000000004e-14,4,3.0695632e-17,2,1.5347816e-17,1,7.673908e-18,1,7.673908e-18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_25_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_25_Run_2.pkl.gz,25,2,3.16,3.16e-08,2000,1.5391841000000006e-16,2000,1.5391841000000006e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_26_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_26_Run_1.pkl.gz,26,1,10.0,3.16e-07,2000,1.0517948799999998e-14,2000,1.0517948799999998e-14,45,2.3665384799999997e-16,11,5.78487184e-17,2,1.05179488e-17,2,1.05179488e-17,1,5.2589744e-18,1,5.2589744e-18,1,5.2589744e-18,1,5.2589744e-18,1,5.2589744e-18,1,success
ALP_Z_sampledfs_Scan_26_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_26_Run_2.pkl.gz,26,2,10.0,3.16e-08,2000,1.0578243400000004e-16,2000,1.0578243400000004e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_27_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_27_Run_1.pkl.gz,27,1,0.182,0.0001,2000,2.1650700000000007e-09,2000,2.1650700000000007e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_27_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_27_Run_2.pkl.gz,27,2,0.186,0.0001,2000,2.1780244000000005e-09,2000,2.1780244000000005e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_27_Run_3.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_27_Run_3.pkl.gz,27,3,0.191,0.0001,2000,2.154223000000001e-09,2000,2.154223000000001e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_27_Run_4.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_27_Run_4.pkl.gz,27,4,0.195,0.0001,2000,2.1560474000000006e-09,2000,2.1560474000000006e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_27_Run_5.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_27_Run_5.pkl.gz,27,5,0.2,0.0001,2000,2.1649671999999997e-09,2000,2.1649671999999997e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_28_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_28_Run_1.pkl.gz,28,1,0.204,0.0001,2000,2.1709396e-09,2000,2.1709396e-09,2,2.1709396000000002e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_28_Run_2.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_28_Run_2.pkl.gz,28,2,0.209,0.0001,2000,2.1872240000000003e-09,2000,2.1872240000000003e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_1.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_1.pkl.gz,29,1,0.214,0.0001,2000,2.1736405999999997e-09,2000,2.1736405999999997e-09,2,2.1736406e-12,1,1.0868203e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_10.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_10.pkl.gz,29,10,0.263,0.0001,2000,2.1911825999999995e-09,2000,2.1911825999999995e-09,7,7.6691391e-12,1,1.0955913e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_11.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_11.pkl.gz,29,11,0.269,0.0001,2000,2.1817119999999997e-09,2000,2.1817119999999997e-09,4,4.363424e-12,2,2.181712e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_12.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_12.pkl.gz,29,12,0.275,0.0001,2000,2.1919626000000004e-09,2000,2.1919626000000004e-09,9,9.8638317e-12,3,3.2879439000000005e-12,1,1.0959813e-12,1,1.0959813e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_29_Run_13.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_13.pkl.gz,29,13,0.282,0.0001,2000,2.1832158000000006e-09,2000,2.1832158000000006e-09,8,8.7328632e-12,2,2.1832158e-12,1,1.0916079e-12,1,1.0916079e-12,1,1.0916079e-12,1,1.0916079e-12,1,1.0916079e-12,1,1.0916079e-12,1,1.0916079e-12,1,success
ALP_Z_sampledfs_Scan_29_Run_14.pkl.gz,/usera/fs568/set-anubis/ALP_Z_Runs/ALP_Z_sampledfs_Scan_29_Run_14.pkl.gz,29,14,0.288,0.0001,2000,2.173026e-09,2000,2.173026e-09,10,1.086513e-11,3,3.2595390000000003e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
